id,name,category_id,category_name,product_type,selling_price,quantity_info,shelf_life_days,total_stock,description,is_active,created_at
f064be0a-7abe-492f-bf63-61985e2846c8,Sledri/Seledri segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,21118,kg,5,85,Sledri/Seledri segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-16 10:57:17
fc2a03c3-0fac-4e54-a7d3-5b2119f1bfd9,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19664,kg,5,32,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
4dac55fd-df2a-4fa2-ad4d-b00e840e3b64,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12172,kg,5,49,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-14 10:57:17
711d5cf9-1c89-4746-8e57-54f7c8f40acd,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12255,kg,5,63,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-31 10:57:17
de65a8d4-5f89-482f-9412-c1e23c90aeca,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11749,kg,5,80,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-14 10:57:17
c4bddef7-4c2c-4173-bd0b-ecc9acc54fcf,Daun Bawang segar premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,13964,kg,5,50,Daun Bawang segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
fc653c7a-2b88-46e4-b681-a08120eabf7d,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11949,kg,5,27,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
d03395e4-120d-4e68-aa61-63fea2378ef3,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11869,kg,5,94,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
867b429d-cfbf-4db8-88cf-3bb1db363fde,Daun Bawang segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14167,kg,5,44,Daun Bawang segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-27 10:57:17
f43b5f07-fc50-4f63-aa8e-c7dbc4183cac,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12497,kg,5,69,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-13 10:57:17
08d71bbf-4d58-4e2f-bc40-260dbc2d09c9,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12012,kg,5,66,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
f1855a89-0ba0-4115-9d19-7a7465e0cc9c,Daun Bawang segar reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,11647,kg,5,90,Daun Bawang segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-12 10:57:17
e9cec490-651b-4e4f-a85c-c4170763adcb,Daun Bawang segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,12085,kg,5,82,Daun Bawang segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
69fb79ff-7819-4fc0-85a9-f9b313640b15,Bawang Merah lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,45868,kg,30,58,Bawang Merah lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-24 10:57:17
42012a26-f3b1-4d73-b549-975ca5ca5819,Bawang Merah import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,36393,kg,30,83,Bawang Merah import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
e6c6966e-a30f-4edd-9cb8-3467cfa0b1ed,Bawang Merah lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,43700,kg,30,97,Bawang Merah lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-16 10:57:17
628a7cbe-09ba-4f85-a46f-e24df0ce6fd5,Bawang Merah import reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,35908,kg,30,77,Bawang Merah import reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-19 10:57:17
11d15718-b49f-400d-85cf-e1b97d2d097c,Bawang Merah lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,46532,kg,30,44,Bawang Merah lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-08 10:57:17
cc1f526e-9883-40c1-8b97-43000f9f8fe3,Bawang Merah import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,39093,kg,30,23,Bawang Merah import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
89fa9a1f-8397-4de9-8a25-3bb924313209,Bawang Merah lokal reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,42346,kg,30,90,Bawang Merah lokal reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
83021053-1638-4d9a-8fe4-e846cb4f2928,Bawang Merah import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,38269,kg,30,81,Bawang Merah import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
f743d0c5-3c0f-42cf-829d-5be1576fc6ac,Bawang Merah lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,46747,kg,30,34,Bawang Merah lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
3a118765-f844-4de3-a131-1432305de4d9,Bawang Merah import super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,41195,kg,30,24,Bawang Merah import super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-27 10:57:17
4b0006ec-6421-4e34-9e77-f028df7d845f,Bawang Merah lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,46890,kg,30,50,Bawang Merah lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
85560619-50e9-4814-a4ab-e56c1d385465,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,60303,kg,180,78,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
66b20920-8fdd-4e94-a886-f1515d1c0ff0,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,60897,kg,180,66,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-02 10:57:17
75cbe056-b4c1-4cc6-b474-cac064f44d8a,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,57471,kg,180,91,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
6e84da79-d3ec-4655-84e9-fdb096b1c3cd,Kemiri kupas reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,59923,kg,180,51,Kemiri kupas reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
0825cf48-2531-496a-9504-7b4a1bb683a0,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,61192,kg,180,26,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
e3d6bb54-e819-46ab-a463-05ca36e39720,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,62292,kg,180,88,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-16 10:57:17
21c5b36d-c7e0-4de6-aa37-489f3991f918,Kemiri kupas reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,61835,kg,180,48,Kemiri kupas reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-10 10:57:17
c1692dc5-b0f9-4b5b-8e6d-04267cb4e5f9,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,57981,kg,180,35,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-24 10:57:17
c45bf03b-1d83-424f-bd14-0e778e53360d,Kemiri kupas,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,57932,kg,180,38,Kemiri kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
0a0978c7-7451-4cc0-a2c8-4f2a9c398582,Lada hitam,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,123803,kg,360,21,Lada hitam berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
952e2116-d524-418e-81fe-d7755b930405,Lada putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,105126,kg,360,50,Lada putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
e8eab740-919c-440f-b331-e0c892328841,Lada hitam,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,122487,kg,360,65,Lada hitam berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
b454022b-f0cd-4156-a6cd-64dd338aaa07,Lada putih reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,113266,kg,360,26,Lada putih reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-14 10:57:17
20bb77ef-2f8d-4199-8466-3f162b3043b9,Lada hitam,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,122610,kg,360,49,Lada hitam berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-01 10:57:17
54b58a63-a356-4aa8-bcce-b45777f9c077,Lada putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,114487,kg,360,88,Lada putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
19d5bc7a-1cc9-4f11-a511-aa41d97cfc71,Lada hitam pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,112609,kg,360,78,Lada hitam pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-09 10:57:17
0763499d-5f35-42c5-b9f2-e6a5505d322b,Lada putih,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,112183,kg,360,87,Lada putih berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
110759d9-550e-4ac0-bf5d-cb3e90a23ee4,Lada hitam,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,115593,kg,360,72,Lada hitam berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-27 10:57:17
8b5a1d2d-a24b-4b3b-9fd1-a5fd10e78825,Ketumbar bubuk,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,23931,kg,180,57,Ketumbar bubuk berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
8cfbc07b-fdc2-484b-adfb-ad097f3d352a,Ketumbar biji,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,22082,kg,180,74,Ketumbar biji berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-14 10:57:17
1601162b-30c8-4b28-add2-a33bd03bb3d6,Ketumbar bubuk,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,24499,kg,180,52,Ketumbar bubuk berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
cf47bfdd-4f1b-45d5-8910-ed0106b25ed7,Ketumbar biji ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,18120,kg,180,24,Ketumbar biji ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
93efd3b8-18c9-491f-a02e-56a6d2754fcb,Ketumbar bubuk,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,24528,kg,180,61,Ketumbar bubuk berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-06 10:57:17
c3e83a7d-0c87-4ca9-a0ba-9518333ab431,Ketumbar biji,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,21605,kg,180,67,Ketumbar biji berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-12 10:57:17
21483099-a589-4ba3-8637-71e085ca242f,Ketumbar bubuk super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,30849,kg,180,98,Ketumbar bubuk super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
00eea0c7-d959-4ee9-96a8-c9ac24112793,Ketumbar biji,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,22463,kg,180,51,Ketumbar biji berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
473c49df-8151-4c09-84cd-4c9647be6f97,Ketumbar bubuk,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,24721,kg,180,55,Ketumbar bubuk berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
fcd2bff8-af87-48e7-ac93-e34122a0c64b,Kentang granola,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,19285,kg,14,38,Kentang granola berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
e4544431-9780-4a02-a69e-7b251cf530ce,Kentang lokal dieng,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,16935,kg,14,87,Kentang lokal dieng berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-08 10:57:17
ba19a585-f884-4668-b896-f4d55aa9532e,Kentang biasa,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,18439,kg,14,25,Kentang biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-31 10:57:17
f8c54497-84a6-4da7-a544-51cfba67110f,Kentang granola ekonomis,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,17516,kg,14,85,Kentang granola ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-10 10:57:17
0eac2f50-ed36-43a4-b1c0-64fd2117bb78,Kentang lokal dieng Sumatera,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,16527,kg,14,81,Kentang lokal dieng Sumatera berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
d3184ea5-2c47-47c1-8bc3-e42a0db534fe,Kentang biasa,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,17395,kg,14,31,Kentang biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-28 10:57:17
2314e8d0-0d80-46d3-b6cd-ecf433a5de26,Kentang granola super,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,23466,kg,14,36,Kentang granola super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-28 10:57:17
8ababcf7-91a0-4413-958c-e074ae498d88,Kentang lokal dieng Jawa Tengah,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,17219,kg,14,25,Kentang lokal dieng Jawa Tengah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-06 10:57:17
61c001aa-74c1-4f3d-a302-deba4eda6e89,Kentang biasa,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,17703,kg,14,30,Kentang biasa berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-24 10:57:17
e6914ed9-f524-4937-8547-a731592e0474,Pete segar,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,28985,iket,3,39,Pete segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
5d9c4b82-9336-469f-98a3-c3f68ed42b79,Pete kupas,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,35802,iket,3,44,Pete kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-29 10:57:17
752273e1-3593-4011-b96d-26a64fa56fa6,Pete segar,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,30841,iket,3,51,Pete segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
497743d1-0dc1-404d-a1a3-3b5955f62c9b,Pete kupas super,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,39471,iket,3,31,Pete kupas super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-01 10:57:17
509e2c02-a658-477c-b2cb-2daa451a1a51,Pete segar Jawa Barat,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,29668,iket,3,22,Pete segar Jawa Barat berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
d7c86f5a-c6d4-49c2-a3d2-0f4ede3a19fd,Pete kupas,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,34102,iket,3,32,Pete kupas berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-06 10:57:17
8ba1bcc1-bf0a-4e1b-b3c4-7dad6a6b349f,Pete segar premium,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,35502,iket,3,61,Pete segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-15 10:57:17
f8b62814-7800-41d7-a8b9-b6ffa5d70721,Pete kupas Sumatera,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,33943,iket,3,47,Pete kupas Sumatera berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-23 10:57:17
a65557c1-2c4c-4ed1-95be-df0bd15dfe7e,Pete segar,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,28952,iket,3,49,Pete segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
486c03f1-55f5-4158-98f4-c96791e80292,Wortel segar,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,13823,kg,14,31,Wortel segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-01 10:57:17
299591ea-49b1-408e-909c-9d8e2f94e4ea,Wortel segar Sumatera,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,14537,kg,14,75,Wortel segar Sumatera berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
8ff2f9e7-f3cd-4363-824d-c4793a9ef4be,Wortel segar,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,14600,kg,14,85,Wortel segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
21c805b1-5d42-4dc8-bb52-52ca730f47a1,Wortel segar pilihan,660e8400-e29b-41d4-a716-446655440005,Sayuran,online,14481,kg,14,30,Wortel segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-25 10:57:17
